Nível Territorial (Código),Nível Territorial,Valor,code_state,Unidade da Federação,Ano,Variável,Religião,Sexo,Cor ou raça
3,Unidade da Federação,445,50,Mato Grosso do Sul,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Parda
3,Unidade da Federação,9,50,Mato Grosso do Sul,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Indígena
3,Unidade da Federação,301571,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Branca
3,Unidade da Federação,97542,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Preta
3,Unidade da Federação,2929,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Amarela
3,Unidade da Federação,489816,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Parda
3,Unidade da Federação,7252,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Indígena
3,Unidade da Federação,301047,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Branca
3,Unidade da Federação,76911,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Preta
3,Unidade da Federação,3015,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Amarela
3,Unidade da Federação,468103,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Parda
3,Unidade da Federação,6807,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Indígena
3,Unidade da Federação,124421,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Branca
3,Unidade da Federação,52399,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Preta
3,Unidade da Federação,1125,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Amarela
3,Unidade da Federação,251603,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Parda
3,Unidade da Federação,4099,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Indígena
3,Unidade da Federação,144870,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Branca
3,Unidade da Federação,51660,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Preta
3,Unidade da Federação,1374,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Amarela
3,Unidade da Federação,291709,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Parda
3,Unidade da Federação,4454,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Indígena
3,Unidade da Federação,6450,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Branca
3,Unidade da Federação,1291,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Preta
3,Unidade da Federação,144,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Amarela
3,Unidade da Federação,6162,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Parda
3,Unidade da Federação,74,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Indígena
3,Unidade da Federação,9316,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Branca
3,Unidade da Federação,1758,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Preta
3,Unidade da Federação,229,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Amarela
3,Unidade da Federação,8187,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Parda
3,Unidade da Federação,74,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Indígena
3,Unidade da Federação,1524,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Branca
3,Unidade da Federação,1383,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Preta
3,Unidade da Federação,3075,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Parda
3,Unidade da Federação,27,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Indígena
3,Unidade da Federação,1764,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Mulheres,Branca
3,Unidade da Federação,1461,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Mulheres,Preta
3,Unidade da Federação,3849,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Mulheres,Parda
3,Unidade da Federação,10,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Mulheres,Indígena
3,Unidade da Federação,121,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Homens,Branca
3,Unidade da Federação,48,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Homens,Preta
3,Unidade da Federação,189,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Homens,Parda
3,Unidade da Federação,5167,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Homens,Indígena
3,Unidade da Federação,127,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Mulheres,Branca
3,Unidade da Federação,15,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Mulheres,Preta
3,Unidade da Federação,135,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Mulheres,Parda
3,Unidade da Federação,5033,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Mulheres,Indígena
3,Unidade da Federação,16062,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Branca
3,Unidade da Federação,6305,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Preta
3,Unidade da Federação,393,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Amarela
3,Unidade da Federação,24922,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Parda
3,Unidade da Federação,501,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Indígena
3,Unidade da Federação,16824,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Branca
3,Unidade da Federação,5334,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Preta
3,Unidade da Federação,528,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Amarela
3,Unidade da Federação,26945,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Parda
3,Unidade da Federação,363,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Indígena
3,Unidade da Federação,39170,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Branca
3,Unidade da Federação,20340,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Preta
3,Unidade da Federação,506,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Amarela
3,Unidade da Federação,81659,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Parda
3,Unidade da Federação,3520,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Indígena
3,Unidade da Federação,29458,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Branca
3,Unidade da Federação,12154,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Preta
3,Unidade da Federação,341,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Amarela
3,Unidade da Federação,61517,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Parda
3,Unidade da Federação,3247,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Indígena
3,Unidade da Federação,178,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Branca
3,Unidade da Federação,84,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Preta
3,Unidade da Federação,11,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Amarela
3,Unidade da Federação,144,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Parda
3,Unidade da Federação,19,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Indígena
3,Unidade da Federação,123,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Branca
3,Unidade da Federação,62,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Preta
3,Unidade da Federação,22,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Amarela
3,Unidade da Federação,103,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Parda
3,Unidade da Federação,49,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Indígena
3,Unidade da Federação,411,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Branca
3,Unidade da Federação,123,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Preta
3,Unidade da Federação,568,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Parda
3,Unidade da Federação,93,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Indígena
3,Unidade da Federação,284,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Branca
3,Unidade da Federação,49,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Preta
3,Unidade da Federação,399,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Parda
3,Unidade da Federação,100,51,Mato Grosso,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Indígena
3,Unidade da Federação,572978,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Branca
3,Unidade da Federação,157920,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Preta
3,Unidade da Federação,3781,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Amarela
3,Unidade da Federação,843392,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Parda
3,Unidade da Federação,2161,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Católica,Homens,Indígena
3,Unidade da Federação,615454,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Branca
3,Unidade da Federação,128459,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Preta
3,Unidade da Federação,4578,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Amarela
3,Unidade da Federação,837299,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Parda
3,Unidade da Federação,1820,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Católica,Mulheres,Indígena
3,Unidade da Federação,288139,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Branca
3,Unidade da Federação,102727,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Preta
3,Unidade da Federação,1652,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Amarela
3,Unidade da Federação,510357,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Parda
3,Unidade da Federação,1428,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Homens,Indígena
3,Unidade da Federação,367831,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Branca
3,Unidade da Federação,102353,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Preta
3,Unidade da Federação,2390,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Amarela
3,Unidade da Federação,608351,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Parda
3,Unidade da Federação,2142,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Evangélicas,Mulheres,Indígena
3,Unidade da Federação,27193,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Branca
3,Unidade da Federação,4549,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Preta
3,Unidade da Federação,266,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Amarela
3,Unidade da Federação,21786,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Parda
3,Unidade da Federação,87,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Espírita,Homens,Indígena
3,Unidade da Federação,38523,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Branca
3,Unidade da Federação,5441,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Preta
3,Unidade da Federação,260,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Amarela
3,Unidade da Federação,29805,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Parda
3,Unidade da Federação,112,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Espírita,Mulheres,Indígena
3,Unidade da Federação,4804,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Branca
3,Unidade da Federação,2497,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Preta
3,Unidade da Federação,39,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Amarela
3,Unidade da Federação,7526,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Parda
3,Unidade da Federação,43,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Homens,Indígena
3,Unidade da Federação,5864,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Mulheres,Branca
3,Unidade da Federação,2427,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Mulheres,Preta
3,Unidade da Federação,137,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Mulheres,Amarela
3,Unidade da Federação,8463,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Mulheres,Parda
3,Unidade da Federação,22,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Umbanda e Candomblé,Mulheres,Indígena
3,Unidade da Federação,77,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Homens,Branca
3,Unidade da Federação,50,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Homens,Preta
3,Unidade da Federação,130,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Homens,Parda
3,Unidade da Federação,15,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Homens,Indígena
3,Unidade da Federação,169,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Mulheres,Branca
3,Unidade da Federação,38,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Mulheres,Preta
3,Unidade da Federação,179,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Tradições indígenas,Mulheres,Parda
3,Unidade da Federação,44085,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Branca
3,Unidade da Federação,14537,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Preta
3,Unidade da Federação,652,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Amarela
3,Unidade da Federação,68061,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Parda
3,Unidade da Federação,225,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Indígena
3,Unidade da Federação,50282,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Branca
3,Unidade da Federação,13595,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Preta
3,Unidade da Federação,623,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Amarela
3,Unidade da Federação,73173,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Parda
3,Unidade da Federação,325,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Indígena
3,Unidade da Federação,94669,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Branca
3,Unidade da Federação,38199,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Preta
3,Unidade da Federação,960,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Amarela
3,Unidade da Federação,161818,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Parda
3,Unidade da Federação,518,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Homens,Indígena
3,Unidade da Federação,70934,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Branca
3,Unidade da Federação,24338,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Preta
3,Unidade da Federação,640,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Amarela
3,Unidade da Federação,119723,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Parda
3,Unidade da Federação,530,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Sem religião,Mulheres,Indígena
3,Unidade da Federação,521,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Branca
3,Unidade da Federação,330,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Preta
3,Unidade da Federação,2,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Amarela
3,Unidade da Federação,941,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Parda
3,Unidade da Federação,61,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Homens,Indígena
3,Unidade da Federação,251,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Branca
3,Unidade da Federação,65,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Preta
3,Unidade da Federação,227,52,Goiás,2022,Pessoas de 10 anos ou mais de idade,Outras religiosidades,Mulheres,Parda
